"Rc","Rm","Rb"
0.999385990666886,1.00688676716489,1.00145227098381
0.988578626541849,1.03581914159779,1.0014314153202
1.00019265554179,1.00225845252224,1.00121595278561
1.01215575009601,1.04501743219199,1.00144182221642
0.985304729537458,0.957404292001494,1.00177914693594
1.00819289837465,0.987947210048607,1.00201215941517
1.00789747813959,0.951980165265488,1.0023458113647
0.997293235591674,1.03003627222384,1.00210995899915
0.997283960643553,1.01573347788826,1.00184115337663
1.00779340945979,0.993904135075553,1.00198868520916
0.985003811175813,0.937255487162788,1.00203467263138
1.00482163789656,0.935631311899862,1.00234573290757
1.0090385246528,1.03784590129019,1.00249961379309
0.987949947297108,0.970299433493759,1.00254121808537
1.01211295787995,1.04201541915333,1.00273598784224
0.993203078918458,0.96052797407572,1.00270331028633
0.998466813227816,0.975424936883216,1.00250299295339
1.01140295084129,0.919766839357586,1.0024314839049
0.991663432052654,1.04812886766341,1.00170132913799
1.00302815537289,1.0016535926979,1.00157918531269
0.99021147758101,0.903385980379373,1.00155592740908
1.0069998440736,0.937052440698844,1.00227177136469
0.999993174815988,0.949136224072579,1.00268175903932
0.996907050979748,1.06972143409347,1.0024128812985
1.0007803134993,1.04359005602965,1.00242638282972
1.00472952967128,1.02929209422409,1.00223568669243
0.997393215732626,0.983512582508337,1.00172011367296
1.0014706935731,1.04658464065383,1.00137337517792
1.01221638517118,1.05411979839344,1.00125623113909
0.995211124052065,1.04231268350656,1.0013982398534
0.99843666355482,1.00828343471873,1.00114003316632
0.987301933167245,1.03388044667875,1.00071958985485
1.00866052649075,1.03197501792359,1.0014412381321
0.993136250501242,0.954839371949682,1.00190779010706
1.00519421683592,0.98608063998544,1.00208116598199
0.991247741935318,0.96767997064974,1.00262362611113
0.998668804131381,1.0314050445802,1.00211880433171
1.00244614547101,0.991207126991974,1.00203811833364
0.994114379614057,0.956813907748403,1.0018513915405
1.00887700457571,0.996500436008839,1.00164416539029
0.999995315874323,1.08118174959365,1.00140954169748
0.979341576076842,1.01453347889182,1.00069617581654
1.00588961364835,1.01912444134457,1.00023553030105
1.01765431112967,1.00625269715633,1.00083825654426
1.00249584492552,1.00483862959983,1.00147022470863
1.00917746859458,1.01570531537393,1.00139552347522
0.997751350868042,0.978216309388584,1.00202550277706
1.00465151397389,0.99820083658003,1.00176523816825
1.00196021537922,1.03178544911921,1.00194548765534
1.00288472928185,0.987863696106268,1.00192447356874
1.01495170668182,1.00685092770468,1.00184085748044
0.996039101723928,1.04229905353324,1.00144811395035
0.997642708401325,1.00844170329233,1.00175946468344
1.00529122240002,0.975782609367386,1.0017464482845
1.00305605157317,0.953975573176296,1.00174857711059
0.989311977344084,0.984845365579821,1.0010709772586
0.994404535923244,0.949172126572799,1.00010769156228
0.996397120128823,0.974781310080451,0.999700754638009
1.00218461600573,0.985437370622045,0.999320850525591
1.01707566790315,1.0363585994231,1.0004531790947
0.967064219439196,0.94088312484694,0.99890069448033
1.01414894589249,1.0393197586024,0.999080611624409
0.993648091264518,0.990310969769627,0.997750803144863
1.00350613997669,0.87370832129363,0.996856564703792
0.991094106791214,1.00424694685337,0.995738183762875
0.99551554379455,0.973089618461702,0.994887045706176
0.99140444393464,0.975577934047493,0.993168808385921
0.989705845002224,0.958941130154313,0.993490374420207
1.00039285230986,0.954096819072151,0.99459919383541
0.997484452966967,0.955465523237376,0.994235423679966
0.997477430434846,0.979648788079342,0.994371840022521
1.00505786964055,0.916312788009988,0.993989677449019
0.997266215850981,0.896826089600217,0.995429701998593
0.989561962579708,0.869803038646202,0.993806298684665
0.996795228379802,1.15568327784038,0.993289649272074
0.989800540816795,0.938695858677047,0.993510448996337
0.984475338278578,0.971429266388107,0.993564147316178
1.00793613090054,1.11773890064371,0.994421675143171
1.00167949958288,1.05793156263911,0.995575651374848
1.00510616474468,1.02236081272538,0.997501561161425
0.993441916550136,1.04782995156485,0.99888389437059
1.03326894464181,1.04164555572691,0.999277691590814
0.993106715381658,1.03689016729931,0.99907127781764
0.997024744272563,0.920793501204287,0.99921250557998
1.0035542968845,0.973681785648818,1.00050410424414
0.995234603814103,0.964049186867423,1.00151587507925
0.989016663290794,1.05483164402821,1.0008504101262
1.00758222344802,1.02070599603779,1.00088106440874
1.00220883020847,0.985450624451458,1.00145145611981
1.01421633402978,1.11645153118765,1.00104900607946
0.994025985491144,0.992916375232408,1.00166195768266
1.0037311269823,1.03331254957309,1.002067020882
1.01162273630404,0.990332751138358,1.00189840077845
0.991526464153,0.981144903186154,1.00210262845511
1.01352363929358,1.03662755515863,1.00245332078114
0.99544055161747,0.988212721270585,1.0029199345954
1.00225883406235,0.990586263475664,1.00284573798383
0.999104310174024,1.01830501037473,1.00247557816512
1.00536395016822,0.973168653849486,1.00234343439597
0.996760942434694,0.988239666329801,1.00216336995593
1.00782043378139,1.04859218017186,1.00178392257951
0.996985620213191,0.944986332502536,1.00185235440651
0.993984526147168,0.966006299045736,1.00054349220182
0.993827325058789,0.982724007054859,1.00005809762796
1.00469267973479,0.993907431567985,0.999330390392175
0.998889067319317,0.971071460955408,0.999582063874977
0.992549418550076,1.03986425026428,0.99944757202056
1.00899393357873,0.981123744230797,0.999659970666046
0.993757179866932,0.976249663587922,1.00015615315696
1.00178807401829,0.99620507073933,1.00054687187515
1.01368169024416,0.952826071210244,1.00097743413432
1.01011344724267,1.0199865844888,1.00071656485774
0.992389889320574,0.998864566568237,1.00070186944787
0.990865424952127,0.934378339129624,1.00099642736998
1.01310842604196,0.973277647386944,1.00196901625467
1.00616030783764,1.01700582103316,1.00156105973065
0.991679090154308,1.07543224391261,1.00142253154876
1.00499923966345,0.995201288990206,1.00141933184034
0.99986205941196,0.974778014906681,1.00142010631641
0.995856576021676,1.04922762510368,1.00151324110833
1.00335451357399,1.02262626378141,1.00140839998091
1.01039419264741,0.98824494297359,1.00139721750969
0.991254000558584,0.901842718490952,1.00151498815705
1.00908282735353,1.01071834712923,1.00231044127927
1.00886493824366,1.00978704165338,1.00245350856438
0.990502970155346,1.02688791774963,1.00183640404889
1.00095943614717,0.954870414028292,1.00107751119751
0.99958041738639,1.04329173184811,1.00076696589526
0.985492993897572,0.990782485227744,1.00050625745969
1.00685462300563,0.961855435543658,1.00021801743601
1.01151193616298,1.02699194724216,0.999438203423942
0.986375906756261,0.997285941535166,0.998848191846541
1.01592402381002,1.04496140214184,0.998710799392259
1.00123274861294,0.988873875775873,0.998808617982887
0.994038798143729,0.923981310173948,1.00008255742251
1.00389643317331,1.03404796037284,0.999814088773779
0.992971373475477,1.00704021731963,0.99903743227248
1.00242032948102,1.04085764803833,0.998766845292521
0.999165353766538,0.985405009796777,1.00019783453243
0.990865949466655,0.883005349760873,1.0012254955142
0.993986472548951,1.03656597414133,0.999753542944565
0.995535440610935,1.04099666943627,0.997096931013508
0.993797937612476,1.02257979058135,0.996715936763762
0.997873541491189,1.05676553451318,0.997486496494495
1.00579199862613,0.996786165226474,0.998715880995865
0.992126976934283,1.01756763053877,1.00013987179796
1.00632049201114,1.00941828375376,1.00107827243317
0.993110720911808,1.09472664589251,1.00255186882133
1.00611934761469,0.959591998313901,1.00339347144007
1.01054894339187,0.945317715823503,1.00333314984429
0.991567718896462,0.998410459341625,1.00333113887136
0.996197735443912,1.02679644567095,1.00335746848418
1.00498249508803,0.977123679475027,1.00428145473334
0.998488011061837,0.999385948144093,1.00630539928559
1.00731751184082,0.988684207023901,1.00554327110326
0.995114599628235,0.994106403876388,1.00655850127701
1.0006171066119,0.934401377621517,1.00776686145441
0.996778169712582,0.942248667165326,1.0078826565064
1.00114706844387,1.04786238186758,1.00744057578285
0.998174213218348,1.03534017956266,1.00560890981059
1.00733059534486,0.968379033005378,1.00637834264495
0.992338927439684,0.980026551930593,1.00806845810883
1.0064959989028,0.937431643174354,1.00936932106634
0.994166679055896,0.992018585210438,1.00964111216007
1.00369581249617,1.04722903269223,1.01014289828199
0.995107709622727,0.955501437424822,1.00916004153901
0.9897182236443,0.968438535251605,1.00888815243906
1.01410105394404,0.97263863704793,1.0081969445856
0.992214927609992,1.11782572963592,1.00723494048008
1.00327522305528,1.00791318106911,1.00713820344584
1.00764249952057,1.10839761818975,1.00590204713391
0.996295793822601,1.03555604434949,1.00584127970372
1.00743709557098,1.01771077152415,1.00596652071579
0.993130809563368,1.03275591159378,1.00590713147951
0.998839893753132,1.02213219746085,1.00655160588999
1.0135162474221,1.03184932483071,1.00637740281667
0.994752689392605,1.06665701525696,1.00515982284246
1.00376044085966,0.981299416423886,1.00503014240736
1.00962607258325,1.03043044408101,1.00640329755992
1.0031561592642,0.966390542621652,1.00690573989594
1.00064367769912,1.0099518061624,1.00692426468272
1.00331017553253,1.01062506409281,1.00665109919043
1.00318829539564,0.984690819095183,1.00651470438434
1.00414217033576,1.01868129916325,1.00674407931572
1.00266143494676,0.990928110568027,1.00666478946893
1.00566053344969,0.982852308390902,1.0058915289741
0.981242125142081,0.956006025952208,1.00532058766273
1.00691503561817,1.01283023736526,1.00579617750582
1.01223905255492,1.00553346367134,1.00666648465269
1.0058099855829,0.942857877363135,1.00793826435814
1.0145142576589,1.01734867300048,1.00839172466621
0.983440150912844,0.982500614656744,1.00853471182542
0.999131894351362,1.10366245421932,1.00829322404873
1.01168954850648,0.995680183723896,1.0080093525352
0.992070557772848,0.997182453836672,1.00728376252411
1.01099376616416,0.98589890684975,1.00643265929159
0.99333067305167,1.02180682714621,1.00602629162494
1.00247072605912,1.07121995896569,1.00620952448008
1.00669476630259,1.00428181842277,1.00650102429287
0.993309765245745,0.993032586301058,1.00667110710404
1.01058077286775,0.993868058112306,1.00598382486243
0.999849801680857,1.05489211629156,1.00532737350039
0.991721812237117,1.00929846935228,1.00459017979321
1.00495399977665,0.994657805110909,1.0046837240328
1.00782729233798,0.988677080676029,1.0050830304961
1.00297133857004,0.964236768184783,1.00508004118742
0.997422873698211,1.03961608632098,1.00503135163849
1.0063948379332,1.06015884481022,1.00447307360273
0.999273847025066,1.0403405075163,1.00398186053512
1.00168767988691,1.00012409711934,1.00406505418764
0.998334649141293,1.0812175734799,1.00505052898371
1.01683244529863,1.07149136157635,1.00630207321457
0.991166194277273,0.997680971881451,1.00687390803595
1.00635754834734,1.04795274563515,1.0068113791899
1.00030631499144,1.01063523530852,1.0068256789033
0.999808051445905,0.942924440905876,1.00663694231906
0.994791417488652,1.07077626529614,1.00629167031639
1.00198159505474,0.91177248060108,1.00601580109935
1.00749221237794,1.05663415471454,1.00632693513131
0.99423943060182,1.02065030036471,1.00667733767769
1.0057982433415,0.967973508789145,1.00678227432489
0.985788362829787,1.11825975441782,1.00596935540457
1.01872914953441,1.0272892258269,1.00467694190806
0.993247616312785,1.0233942377054,1.0030732729459
1.00299019599961,0.98565697324172,1.00221439554217
1.00110073685431,1.00396601999283,1.00262957091201
0.998020564718076,1.04296285071694,1.00235754113875
0.999595902779946,1.04640559187598,1.00196827563201
1.00081962981991,1.0299170697464,1.0018705141675
0.996870003308172,0.973979925647893,1.0024893939012
0.999455972077786,0.780685301801477,1.00208702190234
0.999999508502516,0.913227961944733,1.00150812166328
1.00332807871702,1.07237984125522,1.00197201662304
0.99804436386938,1.03679175812361,1.00254670787799
1.00237974786972,1.04450422066522,1.00325705996649
1.01842348671982,0.964833004109782,1.00339858045461
0.990716577304383,1.00200744035089,1.00327259201483
1.00354876158613,1.00138019109747,1.00360753075412
0.999020382421363,1.04001021695016,1.00381293802925
0.999713458173951,0.986456347918977,1.00348643702787
1.00667195322078,0.960677594399905,1.0041630049517
0.999123328954468,1.0343381341435,1.00382775049348
1.00635635850368,1.02409876466256,1.00387139008929
1.00293585002317,0.980134110012608,1.00421271028393
0.994783316841291,1.01128019832534,1.00437842139506
1.00992609707701,1.06455808931485,1.0042087985205
0.992851401740202,0.967054893288086,1.00381103152918
0.997407688089715,1.01431179574614,1.00369026924684
1.00079199079559,1.03324779734823,1.00277515503219
1.00332542295056,1.02872882163939,1.00208603988166
1.00139316291039,0.991794925916229,1.0018913228401
0.998597885352304,1.08762595374447,1.00209177163242
1.0079501851792,1.02159239713544,1.00289870586598
1.00535451605525,0.992876504398067,1.00331900270186
0.99561343741229,0.969448090445325,1.00282171532381
1.00513823790901,1.01652619739092,1.00272661138234
1.01162504445586,1.01928029741383,1.00279334815392
0.978130049229903,0.914136560674407,1.00190429960105
1.00347002566666,1.00179863481822,1.00183694851587
1.0034929111257,1.02237674271462,1.00242332443706
0.994097052358199,0.973084800773709,1.00382243442568
0.999989803294539,1.09175266047251,1.0042527644184
1.00441937735671,0.984971133241123,1.00358735473602
0.998231051548546,0.991193379075286,1.00321506381071
1.00009888620105,0.894687023871233,1.00153563520645
0.994542614449867,0.935343481338004,1.00031229886769
0.990044542125488,0.982226473241501,0.999627160068842
1.00610062711402,1.05980291319104,0.999416241514024
0.990208597548698,1.02256180944134,0.999187054897452
0.997133694161097,1.04292140019338,1.00061373393677
1.0031128465886,1.07343673551023,1.00138930486322
1.01099200208589,1.02621967047687,1.00198680846269
0.994708328390941,0.997107712771598,1.00158479246262
1.00478298668912,1.0346382880204,1.00118485784677
0.992726510487559,0.950927306807813,1.00179949915486
1.00682236237499,1.04878778262286,1.00238106596962
0.997206109904216,1.01651543690848,1.00271410198114
0.992837079485094,0.979358256816778,1.00359192752023
0.996661634277315,1.01265622997836,1.00436515166754
0.998665199953142,0.9516930014437,1.00365536877578
0.995545321189623,1.10918571724533,1.00325022194801
1.02078843462689,0.982966767677098,1.00319419345998
0.996789460417437,1.00830317990623,1.00273698194111
0.992702962706756,0.975668571582095,1.00248078898615
1.00741827158377,1.02748550918996,1.00244521915305
1.00274082272343,0.999598549001095,1.00255800250045
0.996033874606289,0.978157855800049,1.0022679377417
1.00291675242563,1.03706427522059,1.00130537501577
1.0019286302912,0.97415466204454,1.00129764460335
1.00239946789984,1.00854643818407,1.00114077652705
1.0059044237813,1.00133485780196,1.00110686477167
0.9963179743319,1.02971942227515,1.00175994060795
1.00382197217625,1.00776810864596,1.00177154324705
0.9989152746933,1.00734441522714,1.0013789332661
0.999014470103142,1.0075384282458,1.00115083829046
0.996853685760684,1.01990277405042,1.00141451244937
1.00378594024757,0.974596319162405,1.00137480963203
1.00818880961227,1.02310269314125,1.00161807340605
0.996496235891028,1.00437631493712,1.0024383774129
1.00630331336379,0.99535831040818,1.00261877305564
0.996783851657473,1.03348249154442,1.00267373456272
1.00812574303938,0.99459006232342,1.0030261886617
0.996818201724493,1.01258224464783,1.00257112062326
1.00393030563364,0.985615663361011,1.00264639184
1.00105048894954,1.01083892947052,1.0029183865572
1.00316451654689,1.03530174142401,1.00305637618836
1.00659073585939,0.970125153973754,1.00356934471447
1.00391115596061,0.954317953274594,1.00384056458054
1.00078139401822,1.01012606617892,1.00412784576426
0.99780548913361,1.01282041821413,1.00452053195667
1.0046537352848,0.969847668759968,1.0039255086006
0.998509694450114,1.02620745328373,1.00362435741282
1.00841109778742,1.03306798547367,1.00340788254668
0.998302316285921,0.97290227917787,1.00317325685187
1.00610195753701,1.02216705086516,1.0041042309066
0.996506804152059,0.959651296135981,1.00449542911595
1.00713381538662,1.01186799726411,1.0048770805646
1.00437619971963,1.0250143619415,1.00464656621843
0.988946527627444,1.03590857553671,1.00434198354135
1.00502582142523,1.02816447054887,1.0041873175044
0.997360830132989,1.02439682083286,1.00389139349727
1.00676561332358,1.03510188408497,1.00354650407128
1.00402617274192,1.02140054197816,1.00354909872846
0.997100168603649,1.03066838664258,1.00383753657943
0.994483660420798,0.998726702845379,1.00423986170824
1.00786670616102,1.03973958274985,1.00412695403017
0.990506496688908,0.993180154993749,1.00384945026222
1.00998778949503,1.0434754096255,1.00397956869136
1.00574398921439,1.01521213951582,1.00374144755812
0.992325659085409,1.02687771532688,1.00305435989373
1.00466782653606,1.00463673767336,1.00275933153907
1.00532087300976,1.00177008274692,1.00251133751932
1.00366837355242,1.00704099497458,1.00243652412034
0.998640633199446,1.02195358168772,1.00254156271946
1.00727855318843,1.00631847318009,1.00300369773626
0.999200757790087,0.95343460436828,1.00305382196774
1.00222967371504,1.02057556965924,1.00312910903129
0.997561784015504,1.05039335622627,1.00298870187989
1.00618518927081,1.02191796506399,1.00257771883667
0.998331135311205,1.06980163760188,1.00199937780221
1.00271780780538,0.975296887826514,1.00194960759857
0.993415390789298,1.0602164764756,1.00244309977284
1.00730279333013,1.00510400723313,1.00250005874834
1.0058925326988,0.96002634087154,1.00344787164682
0.99046626412451,1.05677886808392,1.00398801594914
0.997977950119306,1.0618271390539,1.00420958941086
1.00887654319968,1.0465179739815,1.00397699140195
1.00700362865572,1.0785071296487,1.00395313105625
1.00148588913013,0.939978067188128,1.00361064001009
1.00063544829086,1.05043955853403,1.00366281293716
0.999595296195107,0.965547095893073,1.00394611417414
1.00754145589374,1.04630392256449,1.00434397745056
0.9960585717473,1.01707697063884,1.00476347783187
1.00331483946384,1.01218061833338,1.00477381213525
1.00085103741383,1.07458927140613,1.00519498820858
1.00352111765781,1.05634028957813,1.00551525686357
1.00598445045845,1.00868266794638,1.00559606702716
0.997948814247286,0.9769165267306,1.0050673626155
1.00695563849836,1.03918248662862,1.00479432529079
1.00122194094888,0.986328317022416,1.00456407751472
0.996701572294548,0.852891775267448,1.00453836198893
1.00399973085768,1.06459323712024,1.00450812467244
1.00224985843177,1.07775816302472,1.00385074760443
1.00713519990142,1.06046652692554,1.00414779815948
1.00563552650851,1.05338235829826,1.00380907927928
1.0034933131386,1.03683004595229,1.0033170337382
1.00584553284689,0.970793120212204,1.0034141876308
1.00290054336595,1.03872735407695,1.0029807238799
1.00020671973456,1.02145011417961,1.0016130968368
1.00482261463806,0.976216232607089,1.00220888110034
0.997720419145308,1.05389054550008,1.00238930313989
0.99539651969702,0.96291488961755,1.00207130102937
1.00692296446773,0.989455484713775,1.00197640413879
1.00465416771893,0.963839449140408,1.00117713868761
1.00004372994661,1.06144243057814,1.00143727578679
1.00428725182054,1.02042006470785,1.00154135063811
1.02675463414307,1.05098424011993,1.00146671069901
0.950305750245293,0.947010422685236,1.00185087693343
1.00677929965674,0.972816609487327,1.00104050082655
1.01442611068138,1.08287433311368,0.999933762753484
1.003353854789,0.973138336418332,1.00162101265968
1.00325017583782,0.97979970842656,1.00181380224482
0.998271968366656,1.0146320247806,1.00094374108719
0.998213018108856,0.981161210708356,1.00110097499217
1.00467309357465,1.06616437329777,1.00199145897458
1.00646978007162,0.937401209096277,1.00179685793102
0.999339117092843,0.997547929116875,1.00199869579874
0.997746607933596,0.918497528261981,1.0018191816939
1.00885999479881,1.00423399935484,1.00198420826562
0.99355956866743,1.03234625851901,1.00133645029297
0.99281579569257,0.906191260375566,1.00169990541626
0.993025031665566,0.938879567988431,1.0027153034197
1.00957165485882,1.07323847935865,1.00184749837817
1.00468808860613,0.997594683752665,1.00090838625269
0.988606182202802,0.97468721872192,1.00148724880636
1.01021604095906,0.997166952264831,1.00238741530248
1.00157349301255,0.939472202279734,1.00215730413483
0.988987707445289,0.908168901811032,1.00151182834823
1.01068468209522,1.03004791400371,1.00186438697491
1.0011659497248,1.08526938897418,1.00262474476468
1.0020139985436,1.01534681948476,1.0032541781467
0.999877439113346,0.982052645740841,1.00319027830472
0.999790570117729,0.976273593883141,1.00313948164135
0.998871351868738,1.03034688297403,1.00265777877127
0.995878880415156,0.927813217143476,1.00191886882429
1.00015209550436,0.994857966121952,1.00273968997156
1.00853711546537,0.926812178449056,1.00257776992152
0.99682341811774,0.919466537790852,1.00160221295069
0.995760438555171,1.002140126839,1.00089753893831
0.99910616313568,0.889668308249806,1.00174659568263
1.00784965098052,1.08388026839738,1.00053041616236
1.00544730890988,1.05666792229186,0.999575118893961
1.00125065193062,0.940359803185265,0.99894400358171
0.997567660185247,0.962734048131758,0.998189859213532
0.997071287110387,0.972641097562362,0.997467978727128
1.00438036764133,1.00915638849212,0.998036104142769
0.999824062519869,1.09364432344208,1.0000554499507
0.997264956925225,1.06391358437231,1.00067844067163
1.01298802983943,1.00783509064121,1.00031565453723
1.00129517310725,1.00997918368578,1.0000294790303
1.01049419282475,1.00750337369496,0.999551857843662
0.99707463078477,0.98054346898407,0.998866899855236
0.99803187788235,1.06149185679864,0.99960825825877
1.00820465878506,1.00654071777377,0.999666219868696
0.995505448993153,1.04574849463966,0.999168523160203
1.00910774881605,1.01021159567582,0.999385258122396
0.990580284797261,1.00878755693491,0.999997353362554
1.01406172851331,0.981114308752121,0.999670800851358
0.994696828958479,0.984824173353759,0.999019883042007
1.00225509257882,1.00246846348478,0.997390600596682
0.993952397422957,1.01236820173912,0.997494621547814
1.00322560873526,0.967186833474906,0.998164831656774
1.00478168698634,1.00292377760343,0.999051542022663
1.00426613340493,1.006863587476,0.999580558201592
1.00113160226739,1.00094889194119,0.997998758609404
0.998193938519262,1.03137463706704,0.997656649831585
1.00401922393679,1.03717307394741,0.99863385203049
1.00940611655337,0.980618603517642,0.999926074068506
1.00273137169769,1.01327151115197,0.999882463013814
0.990244589028353,0.976822012930888,0.99997193119545
1.01015833590783,0.97460241721848,0.999376947675498
0.993689242413274,1.03512783545693,1.00063852895447
1.00372837350656,0.999990441770869,1.00114180629226
0.997345556086366,1.02300639971152,1.00017373638982
1.00596197962478,0.974966465397778,0.99908444728103
0.991887388421351,0.977599925877934,0.996606986550037
1.01584298735452,0.989701796538012,0.998761300994049
1.00121413363141,1.0560666190658,1.00122724700891
1.00133054983558,1.00100087098929,1.00102306272203
1.00319142545451,1.01471433250322,0.999674574680902
1.00499685060011,1.00376830656976,1.00063446893569
0.994029836031513,1.00866204609517,1.0008580082681
1.00442337022773,1.00126190009121,1.00050015885633
0.998751953725959,0.965812311653543,0.999852153236166
0.997421267550041,0.997320102177968,0.999730376128644
1.0042024419334,0.995577593816213,1.00005157253146
0.997412657056553,1.01447809848422,1.00057828078852
1.00450469420111,1.04196013421657,1.00432901210084
1.00753028510513,1.04787486969641,1.00500450413567
1.0007819774836,1.01994538145975,1.00369384727587
1.0096278165694,1.00149507215317,1.00257920980439
0.993152375131066,1.01354287097275,1.00349491509119
0.996109388559782,0.97305597101301,1.00279151055167
1.00238428058552,0.999175042478234,1.00199450749239
0.996371202200112,1.03841351782346,1.0025123308049
0.998701014846038,1.02418643847083,1.00210188363687
0.998296973690102,0.981000994087985,1.00227279971108
1.00460918595812,0.965464427392886,1.00283920875701
0.992823279537776,1.01521872552813,1.00317729297439
0.999893209624669,1.02832451106652,1.00091152579445
0.995968651184162,1.01049757344711,0.999142972329687
1.00353759196711,0.940197368857088,0.996818718289294
1.00057327717865,0.987046861990074,0.997226113349924
0.997025958218061,0.934332640890825,0.996354962403656
0.988037954854254,0.961873377484657,0.995942160998953
1.01340686042649,0.990138268951799,0.996130414412119
1.00102711440285,1.04307235778128,0.996341486312318
0.999104249073599,1.00121888371082,0.996502309579542
0.997353230477186,0.894904881667788,0.994947901789943
